Driver instructions:

Strategy instructions:

Power 1:

Power 2:

Power 3:

Rpm 1:
579, rpm, 346, 12:35:34.122
580, rpm, 338, 12:35:35.567
581, rpm, 329, 12:35:36.973
582, rpm, 317, 12:35:38.377
583, rpm, 320, 12:35:39.789
584, rpm, 312, 12:35:41.199
585, rpm, 306, 12:35:42.631
586, rpm, 304, 12:35:44.085
587, rpm, 298, 12:35:45.493
588, rpm, 288, 12:35:48.611
589, rpm, 279, 12:35:52.047
590, rpm, 273, 12:35:54.002
591, rpm, 262, 12:35:56.316
592, rpm, 256, 12:35:58.008
593, rpm, 244, 12:36:01.774
594, rpm, 241, 12:36:04.364
595, rpm, 232, 12:36:06.077
596, rpm, 230, 12:36:07.829
597, rpm, 229, 12:36:09.468
598, rpm, 228, 12:36:10.878
599, rpm, 212, 12:36:12.592
600, rpm, 203, 12:36:14.020
601, rpm, 209, 12:36:16.189
602, rpm, 223, 12:36:17.818
603, rpm, 264, 12:36:20.816
604, rpm, 238, 12:36:22.749
605, rpm, 226, 12:36:24.185
606, rpm, 201, 12:36:25.557
607, rpm, 151, 12:36:27.698
608, rpm, 148, 12:36:29.050
609, rpm, 161, 12:36:30.458
610, rpm, 131, 12:36:31.841
611, rpm, 97, 12:36:33.275
612, rpm, 87, 12:36:34.826
613, rpm, 52, 12:36:36.237
614, rpm, 52, 12:36:36.237
615, rpm, 26, 12:36:39.006
616, rpm, 26, 12:36:39.006
617, rpm, 22, 12:36:41.766
618, rpm, 22, 12:36:41.766
619, rpm, 22, 12:36:41.766
620, rpm, 22, 12:36:41.766
621, rpm, 11, 12:36:47.288
622, rpm, 54, 12:36:48.663
623, rpm, 37, 12:36:50.007
624, rpm, 37, 12:36:50.007
625, rpm, 37, 12:36:50.007
626, rpm, 37, 12:36:50.007
627, rpm, 37, 12:36:50.007
628, rpm, 8, 12:36:57.002
629, rpm, 8, 12:36:57.002
630, rpm, 8, 12:36:57.002
631, rpm, 32, 12:37:01.153
632, rpm, 32, 12:37:01.153
633, rpm, 32, 12:37:01.153
634, rpm, 32, 12:37:01.153
635, rpm, 10, 12:37:06.616
636, rpm, 49, 12:37:07.964
637, rpm, 75, 12:37:09.308
638, rpm, 97, 12:37:10.690
639, rpm, 86, 12:37:12.092
640, rpm, 67, 12:37:14.098
641, rpm, 53, 12:37:15.590
642, rpm, 53, 12:37:15.590
643, rpm, 53, 12:37:15.590
644, rpm, 53, 12:37:15.590
645, rpm, 53, 12:37:15.590
646, rpm, 10, 12:37:22.516
647, rpm, 29, 12:37:23.920
648, rpm, 29, 12:37:23.920
649, rpm, 29, 12:37:23.920
650, rpm, 29, 12:37:23.920
651, rpm, 29, 12:37:23.920
652, rpm, 29, 12:37:23.920
653, rpm, 29, 12:37:23.920
654, rpm, 29, 12:37:23.920
655, rpm, 29, 12:37:23.920
656, rpm, 5, 12:37:36.660
657, rpm, 31, 12:37:38.526
658, rpm, 35, 12:37:41.184
659, rpm, 35, 12:37:41.184
660, rpm, 35, 12:37:41.184
661, rpm, 35, 12:37:41.184
662, rpm, 35, 12:37:41.184
663, rpm, 7, 12:37:48.876
664, rpm, 7, 12:37:48.876
665, rpm, 7, 12:37:48.876
666, rpm, 10, 12:37:54.256
667, rpm, 10, 12:37:54.256
668, rpm, 10, 12:37:54.256
669, rpm, 10, 12:37:54.256
670, rpm, 10, 12:37:54.256
671, rpm, 10, 12:37:54.256
672, rpm, 6, 12:38:03.471
673, rpm, 6, 12:38:03.471
674, rpm, 6, 12:38:03.471
675, rpm, 6, 12:38:03.471
676, rpm, 6, 12:38:03.471
677, rpm, 6, 12:38:03.471
678, rpm, 6, 12:38:03.471
679, rpm, 6, 12:38:03.471
680, rpm, 6, 12:38:03.471
681, rpm, 6, 12:38:03.471
682, rpm, 6, 12:38:03.471
683, rpm, 6, 12:38:03.471
684, rpm, 6, 12:38:03.471
685, rpm, 6, 12:38:03.471
686, rpm, 6, 12:38:03.471
687, rpm, 2, 12:38:26.422
688, rpm, 2, 12:38:26.422
689, rpm, 2, 12:38:26.422
690, rpm, 13, 12:38:30.479
691, rpm, 67, 12:38:32.656
692, rpm, 67, 12:38:32.656
693, rpm, 67, 12:38:32.656
694, rpm, 67, 12:38:32.656
695, rpm, 67, 12:38:32.656
696, rpm, 67, 12:38:32.656
697, rpm, 67, 12:38:32.656
698, rpm, 67, 12:38:32.656
699, rpm, 67, 12:38:32.656
700, rpm, 67, 12:38:32.656
701, rpm, 67, 12:38:32.656
702, rpm, 67, 12:38:32.656
703, rpm, 67, 12:38:32.656
704, rpm, 67, 12:38:32.656
705, rpm, 67, 12:38:32.656
706, rpm, 67, 12:38:32.656
707, rpm, 67, 12:38:32.656
708, rpm, 67, 12:38:32.656
709, rpm, 67, 12:38:32.656
710, rpm, 67, 12:38:32.656
711, rpm, 67, 12:38:32.656
712, rpm, 67, 12:38:32.656
713, rpm, 67, 12:38:32.656
714, rpm, 67, 12:38:32.656
715, rpm, 67, 12:38:32.656
716, rpm, 67, 12:38:32.656
717, rpm, 67, 12:38:32.656
718, rpm, 67, 12:38:32.656
719, rpm, 67, 12:38:32.656
720, rpm, 67, 12:38:32.656
721, rpm, 67, 12:38:32.656
722, rpm, 67, 12:38:32.656
723, rpm, 67, 12:38:32.656
724, rpm, 67, 12:38:32.656
725, rpm, 67, 12:38:32.656
726, rpm, 67, 12:38:32.656
727, rpm, 67, 12:38:32.656
728, rpm, 67, 12:38:32.656
729, rpm, 67, 12:38:32.656
730, rpm, 67, 12:38:32.656
731, rpm, 67, 12:38:32.656
732, rpm, 67, 12:38:32.656
733, rpm, 67, 12:38:32.656
734, rpm, 67, 12:38:32.656
735, rpm, 67, 12:38:32.656
736, rpm, 12000, 12:39:40.186
737, rpm, 12000, 12:39:40.186
738, rpm, 15000, 12:39:42.951
739, rpm, 15000, 12:39:42.951
740, rpm, 15000, 12:39:42.951
741, rpm, 15000, 12:39:42.951
742, rpm, 15000, 12:39:42.951
743, rpm, 15000, 12:39:42.951
744, rpm, 15000, 12:39:42.951
745, rpm, 15000, 12:39:42.951
746, rpm, 15000, 12:39:42.951
747, rpm, 15000, 12:39:42.951
748, rpm, 15000, 12:39:42.951
749, rpm, 12000, 12:40:00.445
750, rpm, 12000, 12:40:00.445
751, rpm, 12000, 12:40:00.445
752, rpm, 12000, 12:40:00.445
753, rpm, 12000, 12:40:00.445
754, rpm, 12000, 12:40:00.445
755, rpm, 12000, 12:40:00.445
756, rpm, 12000, 12:40:00.445
757, rpm, 12000, 12:40:00.445
758, rpm, 12000, 12:40:00.445
759, rpm, 12000, 12:40:00.445
760, rpm, 12000, 12:40:00.445
761, rpm, 12000, 12:40:00.445
762, rpm, 12000, 12:40:00.445
763, rpm, 12000, 12:40:00.445
764, rpm, 12000, 12:40:00.445
765, rpm, 12000, 12:40:00.445
766, rpm, 12000, 12:40:00.445
